"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Fish","19376","United States of America","United States","Mississippi","Mississippi","Clark","Clarke",,
"Fish","19377","United States of America","United States","Mississippi","Mississippi","Clark","Clarke",,
"Fish","121097","United States of America","United States","Mississippi","Mississippi","Clark","Clarke",,
"Fish","121098","United States of America","United States","Mississippi","Mississippi","Clark","Clarke",,
"Fish","34623","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34600","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34626","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34619","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34611","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34608","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34612","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34604","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34613","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34625","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34610","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34607","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34616","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34614","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34598","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34603","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34609","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34605","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34617","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34628","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34615","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34601","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34599","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34627","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34624","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34606","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34622","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34621","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34620","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34618","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","34602","United States of America","United States","Mississippi","Mississippi","Clay-Lowndes","Clay, Lowndes",,
"Fish","26383","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26376","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26380","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26384","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26382","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26375","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26381","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26363","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26378","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26356","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26379","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26358","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26364","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26360","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26357","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26365","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26361","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
"Fish","26374","United States of America","United States","Mississippi","Mississippi","Copiah-Simpson","Copiah, Simpson",,
